Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, ¡F (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (¡C))","Intensity, lum/ft? (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
6627,03/08/2017 13:11,87.004,1344,,,,,
6628,03/08/2017 13:21,87.004,1408,,,,,
6629,03/08/2017 13:31,87.004,2176,,,,,
6630,03/08/2017 13:41,86.641,1280,,,,,
6631,03/08/2017 13:51,86.459,1536,,,,,
6632,03/08/2017 14:01,86.459,704,,,,,
6633,03/08/2017 14:11,86.823,1728,,,,,
6634,03/08/2017 14:21,86.641,1728,,,,,
6635,03/08/2017 14:31,86.459,1984,,,,,
6636,03/08/2017 14:41,86.277,1152,,,,,
6637,03/08/2017 14:51,86.277,1344,,,,,
6638,03/08/2017 15:01,86.277,1152,,,,,
6639,03/08/2017 15:11,85.915,800,,,,,
6640,03/08/2017 15:21,86.277,1152,,,,,
6641,03/08/2017 15:31,86.459,864,,,,,
6642,03/08/2017 15:41,86.277,432,,,,,
6643,03/08/2017 15:51,85.915,896,,,,,
6644,03/08/2017 16:01,85.915,336,,,,,
6645,03/08/2017 16:11,85.915,480,,,,,
6646,03/08/2017 16:21,85.735,336,,,,,
6647,03/08/2017 16:31,85.735,672,,,,,
6648,03/08/2017 16:41,85.554,272,,,,,
6649,03/08/2017 16:51,85.735,216,,,,,
6650,03/08/2017 17:01,85.735,320,,,,,
6651,03/08/2017 17:11,85.374,240,,,,,
6652,03/08/2017 17:21,85.374,216,,,,,
6653,03/08/2017 17:31,85.374,200,,,,,
6654,03/08/2017 17:41,85.194,106,,,,,
6655,03/08/2017 17:51,85.194,72,,,,,
6656,03/08/2017 18:01,85.194,43,,,,,
6657,03/08/2017 18:11,85.014,19,,,,,
6658,03/08/2017 18:21,85.014,6,,,,,
6659,03/08/2017 18:31,85.194,0,,,,,
6660,03/08/2017 18:41,85.194,0,,,,,
6661,03/08/2017 18:51,85.194,0,,,,,
6662,03/08/2017 19:01,85.194,0,,,,,
6663,03/08/2017 19:11,85.374,0,,,,,
6664,03/08/2017 19:21,85.374,0,,,,,
6665,03/08/2017 19:31,85.194,0,,,,,
6666,03/08/2017 19:41,85.194,0,,,,,
6667,03/08/2017 19:51,85.194,0,,,,,
6668,03/08/2017 20:01,85.194,0,,,,,
6669,03/08/2017 20:11,85.194,0,,,,,
6670,03/08/2017 20:21,85.374,0,,,,,
6671,03/08/2017 20:31,85.194,0,,,,,
6672,03/08/2017 20:41,85.194,0,,,,,
6673,03/08/2017 20:51,85.374,0,,,,,
6674,03/08/2017 21:01,85.194,0,,,,,
6675,03/08/2017 21:11,85.194,0,,,,,
6676,03/08/2017 21:21,85.194,0,,,,,
6677,03/08/2017 21:31,85.374,0,,,,,
6678,03/08/2017 21:41,85.374,0,,,,,
6679,03/08/2017 21:51,85.374,0,,,,,
6680,03/08/2017 22:01,85.014,0,,,,,
6681,03/08/2017 22:11,85.194,0,,,,,
6682,03/08/2017 22:21,85.194,0,,,,,
6683,03/08/2017 22:31,85.194,0,,,,,
6684,03/08/2017 22:41,85.014,0,,,,,
6685,03/08/2017 22:51,84.654,0,,,,,
6686,03/08/2017 23:01,84.834,0,,,,,
6687,03/08/2017 23:11,85.014,0,,,,,
6688,03/08/2017 23:21,85.014,0,,,,,
6689,03/08/2017 23:31,85.194,0,,,,,
6690,03/08/2017 23:41,85.194,0,,,,,
6691,03/08/2017 23:51,85.014,0,,,,,
6692,03/09/2017 00:01,85.014,0,,,,,
6693,03/09/2017 00:11,85.014,0,,,,,
6694,03/09/2017 00:21,85.014,0,,,,,
6695,03/09/2017 00:31,85.014,0,,,,,
6696,03/09/2017 00:41,85.014,0,,,,,
6697,03/09/2017 00:51,84.834,0,,,,,
6698,03/09/2017 01:01,84.834,0,,,,,
6699,03/09/2017 01:11,84.834,0,,,,,
6700,03/09/2017 01:21,84.834,0,,,,,
6701,03/09/2017 01:31,84.834,0,,,,,
6702,03/09/2017 01:41,84.834,0,,,,,
6703,03/09/2017 01:51,84.834,0,,,,,
6704,03/09/2017 02:01,85.014,0,,,,,
6705,03/09/2017 02:11,84.834,0,,,,,
6706,03/09/2017 02:21,84.654,0,,,,,
6707,03/09/2017 02:31,84.834,0,,,,,
6708,03/09/2017 02:41,84.834,0,,,,,
6709,03/09/2017 02:51,84.654,0,,,,,
6710,03/09/2017 03:01,84.654,0,,,,,
6711,03/09/2017 03:11,84.654,0,,,,,
6712,03/09/2017 03:21,84.654,0,,,,,
6713,03/09/2017 03:31,84.654,0,,,,,
6714,03/09/2017 03:41,84.654,0,,,,,
6715,03/09/2017 03:51,84.654,0,,,,,
6716,03/09/2017 04:01,84.654,0,,,,,
6717,03/09/2017 04:11,84.834,0,,,,,
6718,03/09/2017 04:21,84.834,0,,,,,
6719,03/09/2017 04:31,84.834,0,,,,,
6720,03/09/2017 04:41,85.014,0,,,,,
6721,03/09/2017 04:51,85.014,0,,,,,
6722,03/09/2017 05:01,85.014,0,,,,,
6723,03/09/2017 05:11,85.014,0,,,,,
6724,03/09/2017 05:21,85.014,0,,,,,
6725,03/09/2017 05:31,85.014,0,,,,,
6726,03/09/2017 05:41,85.014,0,,,,,
6727,03/09/2017 05:51,84.834,0,,,,,
6728,03/09/2017 06:01,84.834,0,,,,,
6729,03/09/2017 06:11,84.654,2,,,,,
6730,03/09/2017 06:21,84.654,11,,,,,
6731,03/09/2017 06:31,84.654,26,,,,,
6732,03/09/2017 06:41,84.834,48,,,,,
6733,03/09/2017 06:51,85.014,73,,,,,
6734,03/09/2017 07:01,85.014,93,,,,,
6735,03/09/2017 07:11,85.014,126,,,,,
6736,03/09/2017 07:21,85.194,176,,,,,
6737,03/09/2017 07:31,85.194,216,,,,,
6738,03/09/2017 07:41,85.374,208,,,,,
6739,03/09/2017 07:51,85.194,184,,,,,
6740,03/09/2017 08:01,85.374,336,,,,,
6741,03/09/2017 08:11,85.554,480,,,,,
6742,03/09/2017 08:21,85.554,432,,,,,
6743,03/09/2017 08:31,85.554,448,,,,,
6744,03/09/2017 08:41,85.554,464,,,,,
6745,03/09/2017 08:51,85.554,512,,,,,
6746,03/09/2017 09:01,85.554,672,,,,,
6747,03/09/2017 09:11,85.735,672,,,,,
6748,03/09/2017 09:21,85.915,608,,,,,
6749,03/09/2017 09:31,85.915,992,,,,,
6750,03/09/2017 09:41,86.097,1088,,,,,
6751,03/09/2017 09:51,86.277,960,,,,,
6752,03/09/2017 10:01,86.277,992,,,,,
6753,03/09/2017 10:11,86.097,1024,,,,,
6754,03/09/2017 10:21,86.277,1280,,,,,
6755,03/09/2017 10:31,86.277,1024,,,,,
6756,03/09/2017 10:41,86.459,1344,,,,,
6757,03/09/2017 10:51,86.459,1024,,,,,
6758,03/09/2017 11:01,86.277,1344,,,,,
6759,03/09/2017 11:11,86.459,1216,,,,,
6760,03/09/2017 11:21,86.459,1408,,,,,
6761,03/09/2017 11:31,86.459,1152,,,,,
6762,03/09/2017 11:41,86.459,1536,,,,,
6763,03/09/2017 11:51,86.459,1152,,,,,
6764,03/09/2017 12:01,86.641,1216,,,,,
6765,03/09/2017 12:11,86.459,1984,,,,,
6766,03/09/2017 12:21,86.459,1344,,,,,
6767,03/09/2017 12:31,86.823,1984,,,,,
6768,03/09/2017 12:41,86.641,1728,,,,,
6769,03/09/2017 12:51,87.004,1536,,,,,
6770,03/09/2017 13:01,87.004,1792,,,,,
6771,03/09/2017 13:11,87.004,1024,,,,,
6772,03/09/2017 13:21,87.004,2048,,,,,
6773,03/09/2017 13:31,86.823,1536,,,,,
6774,03/09/2017 13:41,86.823,1152,,,,,
6775,03/09/2017 13:51,87.004,1792,,,,,
6776,03/09/2017 14:01,86.823,1984,,,,,
6777,03/09/2017 14:11,86.823,1280,,,,,
6778,03/09/2017 14:21,86.823,1024,,,,,
6779,03/09/2017 14:31,86.641,1920,,,,,
6780,03/09/2017 14:41,86.459,1472,,,,,
6781,03/09/2017 14:51,86.641,800,,,,,
6782,03/09/2017 15:01,86.823,800,,,,,
6783,03/09/2017 15:11,86.641,1088,,,,,
6784,03/09/2017 15:21,86.459,1216,,,,,
6785,03/09/2017 15:31,86.459,1408,,,,,
6786,03/09/2017 15:41,86.277,768,,,,,
6787,03/09/2017 15:51,86.097,800,,,,,
6788,03/09/2017 16:01,85.915,512,,,,,
6789,03/09/2017 16:11,85.915,448,,,,,
6790,03/09/2017 16:21,86.097,512,,,,,
6791,03/09/2017 16:31,85.915,480,,,,,
6792,03/09/2017 16:41,85.915,320,,,,,
6793,03/09/2017 16:51,85.554,304,,,,,
6794,03/09/2017 17:01,85.554,320,,,,,
6795,03/09/2017 17:11,85.374,114,,,,,
6796,03/09/2017 17:21,85.374,105,,,,,
6797,03/09/2017 17:31,85.374,66,,,,,
6798,03/09/2017 17:41,85.374,66,,,,,
6799,03/09/2017 17:51,85.374,59,,,,,
6800,03/09/2017 18:01,85.374,36,,,,,
6801,03/09/2017 18:11,85.194,15,,,,,
6802,03/09/2017 18:21,85.194,5,,,,,
6803,03/09/2017 18:31,85.374,0,,,,,
6804,03/09/2017 18:41,85.554,0,,,,,
6805,03/09/2017 18:51,85.374,0,,,,,
6806,03/09/2017 19:01,85.374,0,,,,,
6807,03/09/2017 19:11,85.554,0,,,,,
6808,03/09/2017 19:21,85.374,0,,,,,
6809,03/09/2017 19:31,85.374,0,,,,,
6810,03/09/2017 19:41,85.194,0,,,,,
6811,03/09/2017 19:51,85.194,0,,,,,
6812,03/09/2017 20:01,85.194,0,,,,,
6813,03/09/2017 20:11,85.194,0,,,,,
6814,03/09/2017 20:21,85.194,0,,,,,
6815,03/09/2017 20:31,85.194,0,,,,,
6816,03/09/2017 20:41,85.014,0,,,,,
6817,03/09/2017 20:51,85.014,0,,,,,
6818,03/09/2017 21:01,85.194,0,,,,,
6819,03/09/2017 21:11,85.374,0,,,,,
6820,03/09/2017 21:21,84.834,0,,,,,
6821,03/09/2017 21:31,84.474,0,,,,,
6822,03/09/2017 21:41,84.654,0,,,,,
6823,03/09/2017 21:51,84.654,0,,,,,
6824,03/09/2017 22:01,84.834,0,,,,,
6825,03/09/2017 22:11,85.194,0,,,,,
6826,03/09/2017 22:21,85.374,0,,,,,
6827,03/09/2017 22:31,85.374,0,,,,,
6828,03/09/2017 22:41,85.374,0,,,,,
6829,03/09/2017 22:51,85.194,0,,,,,
6830,03/09/2017 23:01,85.194,0,,,,,
6831,03/09/2017 23:11,85.194,0,,,,,
6832,03/09/2017 23:21,85.194,0,,,,,
6833,03/09/2017 23:31,85.194,0,,,,,
6834,03/09/2017 23:41,85.014,0,,,,,
6835,03/09/2017 23:51,84.654,0,,,,,
6836,03/10/2017 00:01,84.474,0,,,,,
6837,03/10/2017 00:11,84.295,0,,,,,
6838,03/10/2017 00:21,84.474,0,,,,,
6839,03/10/2017 00:31,84.474,0,,,,,
6840,03/10/2017 00:41,84.654,0,,,,,
6841,03/10/2017 00:51,84.654,0,,,,,
6842,03/10/2017 01:01,84.654,0,,,,,
6843,03/10/2017 01:11,84.474,0,,,,,
6844,03/10/2017 01:21,84.295,0,,,,,
6845,03/10/2017 01:31,84.295,0,,,,,
6846,03/10/2017 01:41,84.115,0,,,,,
6847,03/10/2017 01:51,84.115,0,,,,,
6848,03/10/2017 02:01,84.115,0,,,,,
6849,03/10/2017 02:11,84.295,0,,,,,
6850,03/10/2017 02:21,84.115,0,,,,,
6851,03/10/2017 02:31,84.115,0,,,,,
6852,03/10/2017 02:41,84.115,0,,,,,
6853,03/10/2017 02:51,84.295,0,,,,,
6854,03/10/2017 03:01,84.115,0,,,,,
6855,03/10/2017 03:11,84.295,0,,,,,
6856,03/10/2017 03:21,84.295,0,,,,,
6857,03/10/2017 03:31,84.474,0,,,,,
6858,03/10/2017 03:41,84.654,0,,,,,
6859,03/10/2017 03:51,84.115,0,,,,,
6860,03/10/2017 04:01,83.935,0,,,,,
6861,03/10/2017 04:11,84.295,0,,,,,
6862,03/10/2017 04:21,84.654,0,,,,,
6863,03/10/2017 04:31,84.654,0,,,,,
6864,03/10/2017 04:41,84.654,0,,,,,
6865,03/10/2017 04:51,84.474,0,,,,,
6866,03/10/2017 05:01,84.115,0,,,,,
6867,03/10/2017 05:11,84.115,0,,,,,
6868,03/10/2017 05:21,84.115,0,,,,,
6869,03/10/2017 05:31,84.295,0,,,,,
6870,03/10/2017 05:41,84.474,0,,,,,
6871,03/10/2017 05:51,84.474,0,,,,,
6872,03/10/2017 06:01,84.654,0,,,,,
6873,03/10/2017 06:11,84.654,2,,,,,
6874,03/10/2017 06:21,84.654,10,,,,,
6875,03/10/2017 06:31,84.654,22,,,,,
6876,03/10/2017 06:41,84.295,40,,,,,
6877,03/10/2017 06:51,84.474,60,,,,,
6878,03/10/2017 07:01,84.654,85,,,,,
6879,03/10/2017 07:11,84.654,128,,,,,
6880,03/10/2017 07:21,84.834,152,,,,,
6881,03/10/2017 07:31,84.115,152,,,,,
6882,03/10/2017 07:41,84.115,200,,,,,
6883,03/10/2017 07:51,84.474,184,,,,,
6884,03/10/2017 08:01,84.834,304,,,,,
6885,03/10/2017 08:11,84.474,336,,,,,
6886,03/10/2017 08:21,84.654,336,,,,,
6887,03/10/2017 08:31,84.654,384,,,,,
6888,03/10/2017 08:41,84.654,464,,,,,
6889,03/10/2017 08:51,84.834,416,,,,,
6890,03/10/2017 09:01,85.194,576,,,,,
6891,03/10/2017 09:11,85.374,576,,,,,
6892,03/10/2017 09:21,85.554,608,,,,,
6893,03/10/2017 09:31,85.735,576,,,,,
6894,03/10/2017 09:41,85.735,768,,,,,
6895,03/10/2017 09:51,85.915,1152,,,,,
6896,03/10/2017 10:01,85.915,608,,,,,
6897,03/10/2017 10:11,85.915,768,,,,,
6898,03/10/2017 10:21,85.915,800,,,,,
6899,03/10/2017 10:31,85.915,800,,,,,
6900,03/10/2017 10:41,85.915,1344,,,,,
6901,03/10/2017 10:51,85.915,1536,,,,,
6902,03/10/2017 11:01,85.915,1856,,,,,
6903,03/10/2017 11:11,86.097,1216,,,,,
6904,03/10/2017 11:21,85.915,1408,,,,,
6905,03/10/2017 11:31,86.097,1920,,,,,
6906,03/10/2017 11:41,85.915,1472,,,,,
6907,03/10/2017 11:51,85.915,1920,,,,,
6908,03/10/2017 12:01,86.097,1984,,,,,
6909,03/10/2017 12:11,86.097,2688,,,,,
6910,03/10/2017 12:21,86.277,2432,,,,,
6911,03/10/2017 12:31,86.277,2432,,,,,
6912,03/10/2017 12:41,86.277,2688,,,,,
6913,03/10/2017 12:51,86.277,1920,,,,,
6914,03/10/2017 13:01,86.277,1984,,,,,
6915,03/10/2017 13:11,86.277,2432,,,,,
6916,03/10/2017 13:21,86.097,4608,,,,,
6917,03/10/2017 13:31,86.097,1728,,,,,
6918,03/10/2017 13:41,86.097,1920,,,,,
6919,03/10/2017 13:51,86.277,2560,,,,,
6920,03/10/2017 14:01,86.277,3200,,,,,
6921,03/10/2017 14:11,86.097,2304,,,,,
6922,03/10/2017 14:21,86.097,1792,,,,,
6923,03/10/2017 14:31,85.554,1728,,,,,
6924,03/10/2017 14:41,85.915,480,,,,,
6925,03/10/2017 14:51,85.735,1344,,,,,
6926,03/10/2017 15:01,85.554,1856,,,,,
6927,03/10/2017 15:11,85.735,1024,,,,,
6928,03/10/2017 15:21,85.735,464,,,,,
6929,03/10/2017 15:31,85.735,960,,,,,
6930,03/10/2017 15:41,85.374,304,,,,,
6931,03/10/2017 15:51,85.735,992,,,,,
6932,03/10/2017 16:01,85.554,320,,,,,
6933,03/10/2017 16:11,85.735,672,,,,,
6934,03/10/2017 16:21,85.554,704,,,,,
6935,03/10/2017 16:31,85.554,960,,,,,
6936,03/10/2017 16:41,85.735,512,,,,,
6937,03/10/2017 16:51,85.554,240,,,,,
6938,03/10/2017 17:01,85.554,208,,,,,
6939,03/10/2017 17:11,85.554,224,,,,,
6940,03/10/2017 17:21,85.374,208,,,,,
6941,03/10/2017 17:31,85.374,76,,,,,
6942,03/10/2017 17:41,85.194,83,,,,,
6943,03/10/2017 17:51,85.374,68,,,,,
6944,03/10/2017 18:01,85.194,35,,,,,
6945,03/10/2017 18:11,85.194,17,,,,,
6946,03/10/2017 18:21,85.194,5,,,,,
6947,03/10/2017 18:31,85.194,0,,,,,
6948,03/10/2017 18:41,85.194,0,,,,,
6949,03/10/2017 18:51,85.014,0,,,,,
6950,03/10/2017 19:01,85.194,0,,,,,
6951,03/10/2017 19:11,85.014,0,,,,,
6952,03/10/2017 19:21,85.014,0,,,,,
6953,03/10/2017 19:31,85.194,0,,,,,
6954,03/10/2017 19:41,85.014,0,,,,,
6955,03/10/2017 19:51,84.474,0,,,,,
6956,03/10/2017 20:01,84.474,0,,,,,
6957,03/10/2017 20:11,84.654,0,,,,,
6958,03/10/2017 20:21,84.834,0,,,,,
6959,03/10/2017 20:31,84.834,0,,,,,
6960,03/10/2017 20:41,84.834,0,,,,,
6961,03/10/2017 20:51,84.295,0,,,,,
6962,03/10/2017 21:01,84.295,0,,,,,
6963,03/10/2017 21:11,84.654,0,,,,,
6964,03/10/2017 21:21,84.654,0,,,,,
6965,03/10/2017 21:31,84.834,0,,,,,
6966,03/10/2017 21:41,85.014,0,,,,,
6967,03/10/2017 21:51,84.834,0,,,,,
6968,03/10/2017 22:01,84.654,0,,,,,
6969,03/10/2017 22:11,84.474,0,,,,,
6970,03/10/2017 22:21,84.474,0,,,,,
6971,03/10/2017 22:31,84.295,0,,,,,
6972,03/10/2017 22:41,84.474,0,,,,,
6973,03/10/2017 22:51,84.474,0,,,,,
6974,03/10/2017 23:01,84.654,0,,,,,
6975,03/10/2017 23:11,84.834,0,,,,,
6976,03/10/2017 23:21,85.014,0,,,,,
6977,03/10/2017 23:31,85.014,0,,,,,
6978,03/10/2017 23:41,84.834,0,,,,,
6979,03/10/2017 23:51,84.834,0,,,,,
6980,03/11/2017 00:01,84.834,0,,,,,
6981,03/11/2017 00:11,84.834,0,,,,,
6982,03/11/2017 00:21,84.834,0,,,,,
6983,03/11/2017 00:31,84.654,0,,,,,
6984,03/11/2017 00:41,84.654,0,,,,,
6985,03/11/2017 00:51,84.834,0,,,,,
6986,03/11/2017 01:01,85.014,0,,,,,
6987,03/11/2017 01:11,85.014,0,,,,,
6988,03/11/2017 01:21,84.834,0,,,,,
6989,03/11/2017 01:31,84.834,0,,,,,
6990,03/11/2017 01:41,84.654,0,,,,,
6991,03/11/2017 01:51,84.654,0,,,,,
6992,03/11/2017 02:01,84.474,0,,,,,
6993,03/11/2017 02:11,84.474,0,,,,,
6994,03/11/2017 02:21,84.474,0,,,,,
6995,03/11/2017 02:31,84.474,0,,,,,
6996,03/11/2017 02:41,84.295,0,,,,,
6997,03/11/2017 02:51,84.295,0,,,,,
6998,03/11/2017 03:01,84.295,0,,,,,
6999,03/11/2017 03:11,84.295,0,,,,,
7000,03/11/2017 03:21,84.115,0,,,,,
7001,03/11/2017 03:31,84.295,0,,,,,
7002,03/11/2017 03:41,84.295,0,,,,,
7003,03/11/2017 03:51,84.115,0,,,,,
7004,03/11/2017 04:01,84.115,0,,,,,
7005,03/11/2017 04:11,84.115,0,,,,,
7006,03/11/2017 04:21,84.115,0,,,,,
7007,03/11/2017 04:31,84.115,0,,,,,
7008,03/11/2017 04:41,84.295,0,,,,,
7009,03/11/2017 04:51,84.115,0,,,,,
7010,03/11/2017 05:01,84.115,0,,,,,
7011,03/11/2017 05:11,84.115,0,,,,,
7012,03/11/2017 05:21,84.295,0,,,,,
7013,03/11/2017 05:31,84.115,0,,,,,
7014,03/11/2017 05:41,84.115,0,,,,,
7015,03/11/2017 05:51,84.295,0,,,,,
7016,03/11/2017 06:01,84.295,0,,,,,
7017,03/11/2017 06:11,84.295,2,,,,,
7018,03/11/2017 06:21,84.295,9,,,,,
7019,03/11/2017 06:31,84.295,28,,,,,
7020,03/11/2017 06:41,84.295,60,,,,,
7021,03/11/2017 06:51,84.295,88,,,,,
7022,03/11/2017 07:01,84.295,184,,,,,
7023,03/11/2017 07:11,84.474,176,,,,,
7024,03/11/2017 07:21,84.474,104,,,,,
7025,03/11/2017 07:31,84.474,86,,,,,
7026,03/11/2017 07:41,84.474,114,,,,,
7027,03/11/2017 07:51,84.834,288,,,,,
7028,03/11/2017 08:01,84.654,288,,,,,
7029,03/11/2017 08:11,84.474,384,,,,,
7030,03/11/2017 08:21,84.834,368,,,,,
7031,03/11/2017 08:31,84.834,432,,,,,
7032,03/11/2017 08:41,85.014,464,,,,,
7033,03/11/2017 08:51,85.374,480,,,,,
7034,03/11/2017 09:01,85.374,576,,,,,
7035,03/11/2017 09:11,85.554,800,,,,,
7036,03/11/2017 09:21,85.554,864,,,,,
7037,03/11/2017 09:31,85.554,864,,,,,
7038,03/11/2017 09:41,85.735,896,,,,,
7039,03/11/2017 09:51,85.915,1024,,,,,
7040,03/11/2017 10:01,85.915,1088,,,,,
7041,03/11/2017 10:11,85.735,1216,,,,,
7042,03/11/2017 10:21,85.194,384,,,,,
7043,03/11/2017 10:31,85.554,304,,,,,
7044,03/11/2017 10:41,86.277,1344,,,,,
7045,03/11/2017 10:51,86.097,1536,,,,,
7046,03/11/2017 11:01,86.277,1216,,,,,
7047,03/11/2017 11:11,86.277,1280,,,,,
7048,03/11/2017 11:21,86.459,1216,,,,,
7049,03/11/2017 11:31,86.277,2048,,,,,
7050,03/11/2017 11:41,86.277,1664,,,,,
7051,03/11/2017 11:51,86.459,1216,,,,,
7052,03/11/2017 12:01,86.641,2560,,,,,
7053,03/11/2017 12:11,86.459,1856,,,,,
7054,03/11/2017 12:21,86.459,1920,,,,,
7055,03/11/2017 12:31,86.459,2176,,,,,
7056,03/11/2017 12:41,86.641,2176,,,,,
7057,03/11/2017 12:51,86.823,2176,,,,,
7058,03/11/2017 13:01,86.277,480,,,,,
7059,03/11/2017 13:11,86.641,1280,,,,,
7060,03/11/2017 13:21,86.641,2304,,,,,
7061,03/11/2017 13:31,86.641,1856,,,,,
7062,03/11/2017 13:41,86.641,1664,,,,,
7063,03/11/2017 13:51,86.641,1920,,,,,
7064,03/11/2017 14:01,86.641,1472,,,,,
7065,03/11/2017 14:11,86.459,1344,,,,,
7066,03/11/2017 14:21,86.641,2048,,,,,
7067,03/11/2017 14:31,86.459,2432,,,,,
7068,03/11/2017 14:41,86.459,1152,,,,,
7069,03/11/2017 14:51,86.459,1728,,,,,
7070,03/11/2017 15:01,86.277,1216,,,,,
7071,03/11/2017 15:11,86.277,992,,,,,
7072,03/11/2017 15:21,86.277,1280,,,,,
7073,03/11/2017 15:31,86.097,1152,,,,,
7074,03/11/2017 15:41,86.097,672,,,,,
7075,03/11/2017 15:51,85.915,336,,,,,
7076,03/11/2017 16:01,85.915,896,,,,,
7077,03/11/2017 16:11,85.915,496,,,,,
7078,03/11/2017 16:21,85.915,608,,,,,
7079,03/11/2017 16:31,85.915,480,,,,,
7080,03/11/2017 16:41,86.097,352,,,,,
7081,03/11/2017 16:51,85.735,304,,,,,
7082,03/11/2017 17:01,85.735,272,,,,,
7083,03/11/2017 17:11,85.735,248,,,,,
7084,03/11/2017 17:21,85.915,102,,,,,
7085,03/11/2017 17:31,85.735,160,,,,,
7086,03/11/2017 17:41,85.554,101,,,,,
7087,03/11/2017 17:51,85.374,64,,,,,
7088,03/11/2017 18:01,85.374,36,,,,,
7089,03/11/2017 18:11,85.374,19,,,,,
7090,03/11/2017 18:21,85.374,5,,,,,
7091,03/11/2017 18:31,85.374,0,,,,,
7092,03/11/2017 18:41,85.194,0,,,,,
7093,03/11/2017 18:51,85.194,0,,,,,
7094,03/11/2017 19:01,85.194,0,,,,,
7095,03/11/2017 19:11,85.374,0,,,,,
7096,03/11/2017 19:21,85.194,0,,,,,
7097,03/11/2017 19:31,85.374,0,,,,,
7098,03/11/2017 19:41,85.554,0,,,,,
7099,03/11/2017 19:51,85.554,0,,,,,
7100,03/11/2017 20:01,85.554,0,,,,,
7101,03/11/2017 20:11,85.194,0,,,,,
7102,03/11/2017 20:21,85.194,0,,,,,
7103,03/11/2017 20:31,85.194,0,,,,,
7104,03/11/2017 20:41,85.735,0,,,,,
7105,03/11/2017 20:51,85.374,0,,,,,
7106,03/11/2017 21:01,85.194,0,,,,,
7107,03/11/2017 21:11,85.374,0,,,,,
7108,03/11/2017 21:21,85.374,0,,,,,
7109,03/11/2017 21:31,85.194,0,,,,,
7110,03/11/2017 21:41,85.374,0,,,,,
7111,03/11/2017 21:51,85.554,0,,,,,
7112,03/11/2017 22:01,85.735,0,,,,,
7113,03/11/2017 22:11,86.277,0,,,,,
7114,03/11/2017 22:21,86.277,0,,,,,
7115,03/11/2017 22:31,86.097,0,,,,,
7116,03/11/2017 22:41,86.277,0,,,,,
7117,03/11/2017 22:51,86.641,0,,,,,
7118,03/11/2017 23:01,85.915,0,,,,,
7119,03/11/2017 23:11,85.735,0,,,,,
7120,03/11/2017 23:21,85.374,0,,,,,
7121,03/11/2017 23:31,85.194,0,,,,,
7122,03/11/2017 23:41,85.194,0,,,,,
7123,03/11/2017 23:51,85.374,0,,,,,
7124,03/12/2017 00:01,85.915,0,,,,,
7125,03/12/2017 00:11,86.641,0,,,,,
7126,03/12/2017 00:21,86.459,0,,,,,
7127,03/12/2017 00:31,86.459,0,,,,,
7128,03/12/2017 00:41,86.459,0,,,,,
7129,03/12/2017 00:51,86.459,0,,,,,
7130,03/12/2017 01:01,85.915,0,,,,,
7131,03/12/2017 01:11,85.554,0,,,,,
7132,03/12/2017 01:21,85.374,0,,,,,
7133,03/12/2017 01:31,85.014,0,,,,,
7134,03/12/2017 01:41,85.014,0,,,,,
7135,03/12/2017 01:51,85.014,0,,,,,
7136,03/12/2017 02:01,85.014,0,,,,,
7137,03/12/2017 02:11,85.014,0,,,,,
7138,03/12/2017 02:21,85.014,0,,,,,
7139,03/12/2017 02:31,84.834,0,,,,,
7140,03/12/2017 02:41,84.834,0,,,,,
7141,03/12/2017 02:51,84.834,0,,,,,
7142,03/12/2017 03:01,84.834,0,,,,,
7143,03/12/2017 03:11,84.834,0,,,,,
7144,03/12/2017 03:21,84.834,0,,,,,
7145,03/12/2017 03:31,84.834,0,,,,,
7146,03/12/2017 03:41,84.834,0,,,,,
7147,03/12/2017 03:51,84.834,0,,,,,
7148,03/12/2017 04:01,84.834,0,,,,,
7149,03/12/2017 04:11,84.834,0,,,,,
7150,03/12/2017 04:21,84.654,0,,,,,
7151,03/12/2017 04:31,84.654,0,,,,,
7152,03/12/2017 04:41,84.654,0,,,,,
7153,03/12/2017 04:51,84.654,0,,,,,
7154,03/12/2017 05:01,84.654,0,,,,,
7155,03/12/2017 05:11,84.654,0,,,,,
7156,03/12/2017 05:21,84.654,0,,,,,
7157,03/12/2017 05:31,84.654,0,,,,,
7158,03/12/2017 05:41,84.654,0,,,,,
7159,03/12/2017 05:51,84.654,0,,,,,
7160,03/12/2017 06:01,84.654,0,,,,,
7161,03/12/2017 06:11,84.474,3,,,,,
7162,03/12/2017 06:21,84.474,13,,,,,
7163,03/12/2017 06:31,84.654,29,,,,,
7164,03/12/2017 06:41,84.654,43,,,,,
7165,03/12/2017 06:51,84.834,73,,,,,
7166,03/12/2017 07:01,84.834,115,,,,,
7167,03/12/2017 07:11,84.834,136,,,,,
7168,03/12/2017 07:21,85.014,168,,,,,
7169,03/12/2017 07:31,85.014,192,,,,,
7170,03/12/2017 07:41,85.014,152,,,,,
7171,03/12/2017 07:51,85.194,144,,,,,
7172,03/12/2017 08:01,85.194,304,,,,,
7173,03/12/2017 08:11,85.374,432,,,,,
